"","word","n"
"1633","select",9
"1634","seniors",9
"1635","setting",9
"1636","shirt",9
"1637","shirts",9
"1638","silent",9
"1639","snacks",9
"1640","snowflakes",9
"1641","snowman",9
"1642","society",9
"1643","spectacular",9
"1644","stand",9
"1645","standing",9
"1646","station",9
"1647","stick",9
"1648","stranger",9
"1649","subject",9
"1650","surprised",9
"1651","taxes",9
"1652","tayo",9
"1653","te",9
"1654","technology",9
"1655","thoughtful",9
"1656","trade",9
"1657","tues",9
"1658","twitch",9
"1659","visited",9
"1660","voters",9
"1661","walk",9
"1662","walking",9
"1663","watched",9
"1664","wellness",9
"1665","wide",9
"1666","worse",9
"1667","wouldn",9
"1668","writers",9
"1669","'merry",8
"1670","00am",8
"1671","10am",8
"1672","1pm",8
"1673","additional",8
"1674","admission",8
"1675","ah",8
"1676","aid",8
"1677","alert",8
"1678","alive",8
"1679","angels",8
"1680","anniversary",8
"1681","apply",8
"1682","appointment",8
"1683","april",8
"1684","army",8
"1685","arrest",8
"1686","austin",8
"1687","author",8
"1688","award",8
"1689","awareness",8
"1690","babies",8
"1691","background",8
"1692","basis",8
"1693","begins",8
"1694","berklee",8
"1695","bigger",8
"1696","bills",8
"1697","bird",8
"1698","birthdays",8
"1699","bonnie",8
"1700","boxing",8
"1701","branch",8
"1702","breath",8
"1703","broken",8
"1704","bros",8
"1705","button",8
"1706","canadian",8
"1707","captain",8
"1708","caring",8
"1709","cast",8
"1710","certificate",8
"1711","charlie",8
"1712","coaches",8
"1713","combat",8
"1714","communications",8
"1715","contests",8
"1716","countries",8
"1717","covered",8
"1718","cozy",8
"1719","cross",8
"1720","cuenta",8
"1721","daddy",8
"1722","decision",8
"1723","depression",8
"1724","desk",8
"1725","difference",8
"1726","din",8
"1727","dismissal",8
"1728","display",8
"1729","diversity",8
"1730","donuts",8
"1731","doug",8
"1732","downtown",8
"1733","drivers",8
"1734","dying",8
"1735","english",8
"1736","everyone's",8
"1737","exams",8
"1738","facilities",8
"1739","farm",8
"1740","fav",8
"1741","fear",8
"1742","festivities",8
"1743","figure",8
"1744","foster",8
"1745","frank",8
"1746","freaking",8
"1747","frosty",8
"1748","gif",8
"1749","goals",8
"1750","gold",8
"1751","golf",8
"1752","google",8
"1753","grace",8
"1754","greatly",8
"1755","guilty",8
"1756","hats",8
"1757","headed",8
"1758","hollywood",8
"1759","hoodie",8
"1760","hurt",8
"1761","ing",8
"1762","ive",8
"1763","jacket",8
"1764","jam",8
"1765","joys",8
"1766","justice",8
"1767","kat",8
"1768","kiss",8
"1769","kudos",8
"1770","las",8
"1771","launch",8
"1772","leader",8
"1773","libraries",8
"1774","lifetime",8
"1775","liking",8
"1776","listened",8
"1777","listeners",8
"1778","loan",8
"1779","loud",8
"1780","lying",8
"1781","manager",8
"1782","marry",8
"1783","model",8
"1784","mon",8
"1785","monthly",8
"1786","natural",8
"1787","nc",8
"1788","ni",8
"1789","nope",8
"1790","os",8
"1791","pain",8
"1792","painting",8
"1793","paper",8
"1794","parade",8
"1795","participants",8
"1796","pat",8
"1797","patience",8
"1798","peter",8
"1799","pink",8
"1800","pleased",8
"1801","poetry",8
"1802","polar",8
"1803","poll",8
"1804","porque",8
"1805","potluck",8
"1806","prefer",8
"1807","premium",8
"1808","prime",8
"1809","projects",8
"1810","promises",8
"1811","promotion",8
"1812","property",8
"1813","ps4",8
"1814","range",8
"1815","registration",8
"1816","remainder",8
"1817","rentals",8
"1818","require",8
"1819","resort",8
"1820","resumes",8
"1821","returning",8
"1822","returns",8
"1823","richard",8
"1824","sea",8
"1825","shame",8
"1826","shazier",8
"1827","shipped",8
"1828","shoes",8
"1829","shoppers",8
"1830","skate",8
"1831","skills",8
"1832","slapped",8
"1833","sold",8
"1834","source",8
"1835","space",8
"1836","specific",8
"1837","superbowl",8
"1838","tap",8
"1839","target",8
"1840","terrific",8
"1841","tim",8
"1842","tiny",8
"1843","title",8
"1844","toastmasters",8
"1845","trial",8
"1846","truck",8
"1847","type",8
"1848","ultimate",8
"1849","understanding",8
"1850","users",8
"1851","vancouver",8
"1852","vegas",8
"1853","veterans",8
"1854","victoria",8
"1855","voted",8
"1856","weird",8
"1857","wicked",8
"1858","workers",8
"1859","xoxoxo",8
"1860","xxxtentacion",8
"1861","yr",8
"1862","yup",8
"1863","abc",7
"1864","actual",7
"1865","administradores",7
"1866","adult",7
"1867","afraid",7
"1868","agents",7
"1869","allowing",7
"1870","amanda",7
"1871","amo",7
"1872","amount",7
"1873","amp",7
"1874","ang",7
"1875","angeles",7
"1876","anne",7
"1877","anti",7
"1878","ap",7
"1879","aqu",7
"1880","arena",7
"1881","arrive",7
"1882","athletic",7
"1883","atl",7
"1884","att",7
"1885","auto",7
"1886","awe",7
"1887","awful",7
"1888","awww",7
"1889","beautifications",7
"1890","bella",7
"1891","beloved",7
"1892","beta",7
"1893","billy",7
"1894","bio",7
"1895","bitcoin",7
"1896","bonuses",7
"1897","boston",7
"1898","bottom",7
"1899","bow",7
"1900","bud",7
"1901","butt",7
"1902","cafe",7
"1903","candle",7
"1904","carolina",7
"1905","changed",7
"1906","character",7
"1907","charlotte",7
"1908","checked",7
"1909","cherish",7
"1910","cindy",7
"1911","cleaning",7
"1912","closures",7
"1913","cloud",7
"1914","coast",7
"1915","colleague",7
"1916","companies",7
"1917","computer",7
"1918","confidence",7
"1919","connecting",7
"1920","contribute",7
"1921","core",7
"1922","count",7
"1923","crossed",7
"1924","custom",7
"1925","da",7
"1926","daniel",7
"1927","defense",7
"1928","delighted",7
"1929","depressed",7
"1930","died",7
"1931","digo",7
"1932","director",7
"1933","division",7
"1934","doll",7
"1935","donna",7
"1936","driver",7
"1937","dropped",7
"1938","economy",7
"1939","eggnog",7
"1940","ela",7
"1941","emergencies",7
"1942","entertaining",7
"1943","excitement",7
"1944","excuse",7
"1945","exist",7
"1946","expecting",7
"1947","explain",7
"1948","facial",7
"1949","falling",7
"1950","fandom",7
"1951","fantasci",7
"1952","favorita",7
"1953","features",7
"1954","feet",7
"1955","file",7
"1956","fired",7
"1957","fireplace",7
"1958","fish",7
"1959","fits",7
"1960","fl",7
"1961","flgs",7
"1962","floor",7
"1963","foam",7
"1964","franklin",7
"1965","fri",7
"1966","gain",7
"1967","gary",7
"1968","gather",7
"1969","gathering",7
"1970","george",7
"1971","goodness",7
"1972","goodwill",7
"1973","halloween",7
"1974","handed",7
"1975","handmade",7
"1976","hannukah",7
"1977","harder",7
"1978","havent",7
"1979","headquarters",7
"1980","hehe",7
"1981","helpers",7
"1982","hockey",7
"1983","holding",7
"1984","holly",7
"1985","homemade",7
"1986","horrible",7
"1987","host",7
"1988","hotel",7
"1989","hs",7
"1990","ill",7
"1991","immediately",7
"1992","inbox",7
"1993","increase",7
"1994","ingl",7
"1995","inspire",7
"1996","internacionales",7
"1997","italy",7
"1998","jason",7
"1999","jim",7
"2000","josh",7
"2001","juice",7
"2002","julie",7
"2003","kick",7
"2004","kill",7
"2005","kisses",7
"2006","koch",7
"2007","kwanza",7
"2008","land",7
"2009","languages",7
"2010","league",7
"2011","lies",7
"2012","linda",7
"2013","lists",7
"2014","looked",7
"2015","losing",7
"2016","louis",7
"2017","louisville",7
"2018","lowry",7
"2019","loyalty",7
"2020","lp",7
"2021","luke",7
"2022","luna",7
"2023","luv",7
"2024","maine",7
"2025","max",7
"2026","memorable",7
"2027","millions",7
"2028","moved",7
"2029","movement",7
"2030","nail",7
"2031","nature",7
"2032","nba",7
"2033","negative",7
"2034","nfl",7
"2035","nieces",7
"2036","nikki",7
"2037","november",7
"2038","oak",7
"2039","opinions",7
"2040","options",7
"2041","organizing",7
"2042","outstanding",7
"2043","packed",7
"2044","para",7
"2045","participation",7
"2046","pharmacy",7
"2047","platform",7
"2048","player",7
"2049","pod",7
"2050","policy",7
"2051","potus",7
"2052","precious",7
"2053","preferencia",7
"2054","prepare",7
"2055","prices",7
"2056","pride",7
"2057","primary",7
"2058","progress",7
"2059","properties",7
"2060","rainbow",7
"2061","raising",7
"2062","random",7
"2063","rare",7
"2064","recap",7
"2065","recognize",7
"2066","reflect",7
"2067","releases",7
"2068","relief",7
"2069","remove",7
"2070","rep",7
"2071","replace",7
"2072","rescue",7
"2073","respectful",7
"2074","restaurant",7
"2075","retweeted",7
"2076","river",7
"2077","roll",7
"2078","root",7
"2079","saint",7
"2080","sample",7
"2081","sandbox",7
"2082","seattle",7
"2083","section",7
"2084","seguidores",7
"2085","seguiremos",7
"2086","selling",7
"2087","served",7
"2088","servidor",7
"2089","shares",7
"2090","shops",7
"2091","showcase",7
"2092","sincere",7
"2093","sitting",7
"2094","snapchat",7
"2095","soooo",7
"2096","spirits",7
"2097","ss",7
"2098","starbucks",7
"2099","straight",7
"2100","stronger",7
"2101","struggle",7
"2102","submit",7
"2103","sue",7
"2104","sweden",7
"2105","switch",7
"2106","tampa",7
"2107","teach",7
"2108","tears",7
"2109","therapy",7
"2110","thurs",7
"2111","tiger",7
"2112","titan",7
"2113","ton",7
"2114","tous",7
"2115","traditions",7
"2116","treated",7
"2117","treatment",7
"2118","union",7
"2119","universe",7
"2120","ups",7
"2121","va",7
"2122","valued",7
"2123","vids",7
"2124","warms",7
"2125","wasn",7
"2126","waste",7
"2127","wayne",7
"2128","wealthy",7
"2129","william",7
"2130","window",7
"2131","wondered",7
"2132","wrestling",7
"2133","written",7
"2134","wwe",7
"2135","yelled",7
"2136","yun",7
"2137","10pm",6
"2138","500px",6
"2139","accept",6
"2140","accomplished",6
"2141","accounting",6
"2142","ace",6
"2143","acting",6
"2144","active",6
"2145","activity",6
"2146","admire",6
"2147","adopt",6
"2148","adore",6
"2149","adventures",6
"2150","advertisers",6
"2151","advertising",6
"2152","affairs",6
"2153","agreed",6
"2154","alejandro",6
"2155","alliance",6
"2156","andrea",6
"2157","andrew",6
"2158","angry",6
"2159","ann",6
"2160","anxiety",6
"2161","apologies",6
"2162","apparently",6
"2163","appreciative",6
"2164","aren",6
"2165","arizona",6
"2166","arrangement",6
"2167","ashley",6
"2168","ate",6
"2169","athletes",6
"2170","atlanta",6
"2171","attempt",6
"2172","autograph",6
"2173","awards",6
"2174","aware",6
"2175","baked",6
"2176","bandai",6
"2177","bastard",6
"2178","believes",6
"2179","benefit",6
"2180","birth",6
"2181","bitches",6
"2182","bombardier",6
"2183","brad",6
"2184","bradley",6
"2185","bread",6
"2186","brighten",6
"2187","brothers",6
"2188","brunch",6
"2189","bryan",6
"2190","bull",6
"2191","bulls",6
"2192","bullshit",6
"2193","bundles",6
"2194","cabinet",6
"2195","capital",6
"2196","cares",6
"2197","carr",6
"2198","cc",6
"2199","cd",6
"2200","ch",6
"2201","charity",6
"2202","chester",6
"2203","chinese",6
"2204","chosen",6
"2205","cities",6
"2206","closes",6
"2207","clothes",6
"2208","colorado",6
"2209","con",6
"2210","conservative",6
"2211","contemporary",6
"2212","countdown",6
"2213","coworker",6
"2214","craft",6
"2215","craig",6
"2216","creativity",6
"2217","creek",6
"2218","creepy",6
"2219","crowd",6
"2220","cup",6
"2221","dealing",6
"2222","debbie",6
"2223","deductible",6
"2224","del",6
"2225","designs",6
"2226","diane",6
"2227","disney",6
"2228","disorder",6
"2229","diverse",6
"2230","dogs",6
"2231","draft",6
"2232","drinking",6
"2233","dropping",6
"2234","drunk",6
"2235","dudes",6
"2236","eagles",6
"2237","ear",6
"2238","eastern",6
"2239","egg",6
"2240","elites",6
"2241","ellen",6
"2242","employee",6
"2243","engagement",6
"2244","engineering",6
"2245","entries",6
"2246","exam",6
"2247","expected",6
"2248","faith",6
"2249","fancy",6
"2250","fashion",6
"2251","favor",6
"2252","featured",6
"2253","feelings",6
"2254","fees",6
"2255","fi",6
"2256","filling",6
"2257","filthy",6
"2258","finding",6
"2259","finger",6
"2260","fingers",6
"2261","finishing",6
"2262","firm",6
"2263","fixed",6
"2264","flu",6
"2265","fly",6
"2266","follower",6
"2267","forced",6
"2268","fortunate",6
"2269","franceschi",6
"2270","francisco",6
"2271","ft",6
"2272","gentlemen",6
"2273","gesture",6
"2274","get_repost",6
"2275","giant",6
"2276","glasses",6
"2277","graduate",6
"2278","gram",6
"2279","greg",6
"2280","growth",6
"2281","gun",6
"2282","gym",6
"2283","hahahaha",6
"2284","healing",6
"2285","heat",6
"2286","helmet",6
"2287","hits",6
"2288","hitting",6
"2289","hometown",6
"2290","honda",6
"2291","hopes",6
"2292","hosted",6
"2293","humor",6
"2294","hungry",6
"2295","hunt",6
"2296","hydrated",6
"2297","icon",6
"2298","ignore",6
"2299","il",6
"2300","inch",6
"2301","include",6
"2302","income",6
"2303","india",6
"2304","individual",6
"2305","individuals",6
"2306","initiatives",6
"2307","jane",6
"2308","jimmy",6
"2309","jk",6
"2310","joke",6
"2311","junior",6
"2312","kansas",6
"2313","katie",6
"2314","kevin",6
"2315","kinda",6
"2316","kindly",6
"2317","kyle",6
"2318","labs",6
"2319","lauren",6
"2320","leading",6
"2321","led",6
"2322","letter",6
"2323","liberals",6
"2324","lieu",6
"2325","lift",6
"2326","lived",6
"2327","livestream",6
"2328","liz",6
"2329","llc",6
"2330","lobby",6
"2331","london",6
"2332","lowe",6
"2333","lower",6
"2334","luvelli",6
"2335","madison",6
"2336","mam",6
"2337","marc",6
"2338","march",6
"2339","materials",6
"2340","matters",6
"2341","matthew",6
"2342","mayan",6
"2343","meals",6
"2344","medicare",6
"2345","meme",6
"2346","memory",6
"2347","men's",6
"2348","mess",6
"2349","michelle",6
"2350","miles",6
"2351","military",6
"2352","mitch",6
"2353","moms",6
"2354","mt",6
"2355","musical",6
"2356","nah",6
"2357","namco",6
"2358","naomi",6
"2359","net",6
"2360","nonsense",6
"2361","offers",6
"2362","omaha",6
"2363","organized",6
"2364","ornaments",6
"2365","owned",6
"2366","pair",6
"2367","panthers",6
"2368","paradise",6
"2369","patriots",6
"2370","people's",6
"2371","perform",6
"2372","permanent",6
"2373","pero",6
"2374","pieces",6
"2375","plants",6
"2376","plz",6
"2377","poem",6
"2378","pokeshot",6
"2379","politically",6
"2380","politics",6
"2381","potential",6
"2382","ppr",6
"2383","preserve",6
"2384","press",6
"2385","preview",6
"2386","print",6
"2387","printed",6
"2388","prior",6
"2389","produced",6
"2390","productions",6
"2391","professor",6
"2392","programming",6
"2393","proof",6
"2394","prove",6
"2395","psa",6
"2396","published",6
"2397","pulled",6
"2398","pup",6
"2399","puppy",6
"2400","pure",6
"2401","push",6
"2402","quipe",6
"2403","ray",6
"2404","reached",6
"2405","realty",6
"2406","reduced",6
"2407","relationship",6
"2408","religious",6
"2409","repeat",6
"2410","requests",6
"2411","resource",6
"2412","result",6
"2413","results",6
"2414","ridiculous",6
"2415","riding",6
"2416","robin",6
"2417","rocking",6
"2418","role",6
"2419","rough",6
"2420","rudolph",6
"2421","sam",6
"2422","screaming",6
"2423","screwed",6
"2424","sctv",6
"2425","search",6
"2426","seat",6
"2427","seek",6
"2428","segment",6
"2429","selfie",6
"2430","sessions",6
"2431","sex",6
"2432","sexy",6
"2433","shape",6
"2434","shots",6
"2435","significant",6
"2436","silver",6
"2437","software",6
"2438","solid",6
"2439","solo",6
"2440","souls",6
"2441","spanish",6
"2442","spin",6
"2443","sponsor",6
"2444","sponsored",6
"2445","spots",6
"2446","square",6
"2447","startups",6
"2448","steeler",6
"2449","stolen",6
"2450","studios",6
"2451","study",6
"2452","stunning",6
"2453","submitted",6
"2454","supply",6
"2455","supporter",6
"2456","surrounded",6
"2457","susan",6
"2458","swag",6
"2459","sweets",6
"2460","swing",6
"2461","tacky",6
"2462","tags",6
"2463","tasty",6
"2464","tbh",6
"2465","teeth",6
"2466","tempest",6
"2467","testing",6
"2468","thanking",6
"2469","thankyou",6
"2470","throat",6
"2471","throwing",6
